batch,track_id,hit_IDs,traj_ps,traj_pts,traj_lambdas,traj_phis,num_hits,correct_tracks,tid
1396,27,"[179371184, 252760343, 69389495, 179206345, 2362845, 69472167]","[26.89770225188352, 26.89770225188352, 26, 26, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0, 0, 0]",6,1,1358464
1396,28,"[147797078, 216660838, 69389495, 179247570, 2278637, 69366958]","[26.89770225188352, 26.89770225188352, 26, 26, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0, 0, 0]",6,1,1358464
1396,29,"[179395002, 252826656, 77985205, 147903266, 8552139, 77756082]","[26.89770225188352, 26.89770225188352, 26, 26, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0, 0, 0]",6,1,1358464
1396,30,"[179459265, 252760343, 69366958, 179206345, 2397148, 69505446]","[26.89770225188352, 26.89770225188352, 26, 26, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0, 0, 0]",6,1,1358464
1396,31,"[77985205, 147953500, 179459265, 252739340, 8690877, 77985205]","[26.89770225188352, 26.89770225188352, 26, 26, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0, 0, 0]",6,1,1358464
1396,32,"[69472167, 179459265, 8779982, 77756082, 147903266, 217172013]","[26.89770225188352, 26.89770225188352, 26, 26, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0, 0, 0]",6,1,1358464
1396,33,"[77985205, 147999283, 8690877, 77756082]","[26.89770225188352, 26.89770225188352, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0]",4,1,1358464
1396,34,"[77985205, 147797078, 2397148, 69472167]","[26.89770225188352, 26.89770225188352, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0]",4,1,1358464
1396,35,"[69543601, 179459265, 2362845, 69543601]","[26.89770225188352, 26.89770225188352, 26, 26]","[26.876814290777755, 26.876814290777755, 26, 26]","[0.026679582298253575, 0.026679582298253575, 0, 0]","[0.30286720964950353, 0.30286720964950353, 0, 0]",4,1,1358464
1398,6,"[12667168, 83970150, 75714139, 158647066, 147761043, 219014147]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,14,"[12773686, 83970150, 77993680, 158786153, 149845232, 219030732]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,19,"[149873025, 219030732, 12667168, 84076677]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,20,"[149873025, 221111543, 12767789, 84070774]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,21,"[149873025, 219014147, 6485174, 75684905]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,22,"[149873025, 221149834, 12650345, 83953831]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,23,"[149873025, 221094089, 12667168, 84070774]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,25,"[150189705, 221469816, 6485174, 75683694]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,26,"[150189705, 221623363, 6478122, 75684905]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,27,"[150189705, 225490901, 6485174, 75582752]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,28,"[150189705, 229904827, 12773686, 84070774]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,29,"[150189705, 227609165, 13021243, 77993680]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,31,"[150339943, 221623363, 12650345, 84076677]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,32,"[150339943, 221469816, 6477926, 75582752]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,35,"[150339943, 225490901, 6477926, 75691451]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,36,"[152090863, 225490901, 6477926, 75684905]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,38,"[152090863, 219030732, 8579519, 77783743]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,39,"[152090863, 221111543, 6485174, 77783743]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,40,"[152090863, 219014147, 75691451, 147753184, 12650345, 84070774]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,41,"[152090863, 227609165, 6477926, 77783743]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,44,"[158647066, 221623363, 6478122, 77783743]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,45,"[158786153, 227946106, 6478122, 75683694]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,47,"[158786153, 221623363, 84329347, 160563589, 6511221, 75714139]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,48,"[162413225, 231587656, 75691451, 149823944, 6376230, 77783743]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,49,"[162413225, 231596104, 75714139, 147761043, 14918816, 84126222]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,50,"[162413225, 231614042, 75691451, 149873025, 8791772, 75683694]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,51,"[162413225, 231610731, 8579519, 75582752]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,53,"[162426820, 231596104, 6511221, 77783743]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,55,"[162426820, 231614042, 75691451, 149845232, 6511221, 75691451]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,56,"[162426820, 231610731, 84329347, 152090863, 6376230, 75683694]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,58,"[162438627, 231596104, 84126222, 162440934, 6478122, 75691451]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,59,"[162438627, 231614042, 75683694, 149823944, 6511221, 75683694]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,60,"[162438627, 231610731, 84126222, 162438627, 8579519, 75684905]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,61,"[162438627, 231587656, 6511221, 75684905]","[10.168604333878438, 10.168604333878438, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1]",4,1,1348971
1398,64,"[162440934, 231596104, 84329347, 150339943, 14918816, 84070774]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1398,65,"[162440934, 231610731, 75684905, 149823944, 14918816, 84076677]","[10.168604333878438, 10.168604333878438, 10, 10, 10, 10]","[10.113549772308012, 10.113549772308012, 10, 10, 10, 10]","[-0.05277045115384599, -0.05277045115384599, 0, 0, 0, 0]","[1.4794426750987364, 1.4794426750987364, 1, 1, 1, 1]",6,1,1348971
1399,2,"[14876392, 84081985, 71499602, 166626533, 135168631, 237896267]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1399,12,"[166678502, 202245244, 71499602, 135168631]","[25.70165905185916, 25.70165905185916, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0]",4,1,1352226
1400,40,"[86296163, 135298977, 169024723, 240149298, 407432, 71624133]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,42,"[86326560, 169024723, 169124850, 240397129, 408458, 86326560]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,43,"[86326560, 169124850, 169124850, 240296999, 407432, 86326560]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,46,"[86406238, 169124850, 171306954, 244667035, 2416524, 71624133]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,48,"[86406238, 171306954, 171306954, 257162964, 2416524, 86296163]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,49,"[86406238, 135452573, 181689173, 257162964, 2183773, 86062736]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,50,"[86406238, 181689173, 181689173, 202616973, 14994208, 71624133]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,51,"[181689173, 202526093, 86406238, 135541915, 14994208, 86296163]","[25.70165905185916, 25.70165905185916, 25, 25, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0, 0, 0]",6,1,1352226
1400,53,"[181689173, 244667035, 71391396, 166619177]","[25.70165905185916, 25.70165905185916, 25, 25]","[25.693738386411297, 25.693738386411297, 25, 25]","[0.018606270383204268, 0.018606270383204268, 0, 0]","[-0.6239635761323625, -0.6239635761323625, 0, 0]",4,1,1352226
1400,59,"[183260703, 258727505, 71371882, 183399245]","[28.576391803941867, 28.576391803941867, 28, 28]","[28.569402246964348, 28.569402246964348, 28, 28]","[0.017106551187221885, 0.017106551187221885, 0, 0]","[-0.8008809913290491, -0.8008809913290491, 0, 0]",4,1,1333236
1401,13,"[77711816, 139173461, 143522870, 210603556, 163404, 69370096]","[9.57524040717934, 9.57524040717934, 9, 9, 9, 9]","[9.56955526838788, 9.56955526838788, 9, 9, 9, 9]","[-0.014214643924677283, -0.014214643924677283, 0, 0, 0, 0]","[0.30171869213684727, 0.30171869213684727, 0, 0, 0, 0]",6,1,1252962
1401,22,"[181329359, 256788601, 69370096, 181329359]","[9.57524040717934, 9.57524040717934, 9, 9]","[9.56955526838788, 9.56955526838788, 9, 9]","[-0.014214643924677283, -0.014214643924677283, 0, 0]","[0.30171869213684727, 0.30171869213684727, 0, 0]",4,1,1252962
1403,24,"[82060916, 164843406, 158532904, 229836548, 8538147, 84178551]","[20.62135034249307, 20.62135034249307, 20, 20, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1, -1, -1]",6,1,1315623
1403,37,"[158570601, 231934199, 83975627, 154062116]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
1403,40,"[158570601, 231942358, 81862477, 154062116]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
1403,41,"[158570601, 231904421, 84178551, 164649238]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
1403,43,"[158570601, 231892924, 84178551, 164824207]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
1403,44,"[158570601, 232017563, 84178551, 164843406]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
1403,46,"[158586220, 231934199, 83975627, 164414590]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
1403,47,"[158586220, 229836548, 79844548, 157964519]","[20.62135034249307, 20.62135034249307, 20, 20]","[20.305008962584807, 20.305008962584807, 20, 20]","[-0.09221892115878888, -0.09221892115878888, 0, 0]","[-1.3465891715608065, -1.3465891715608065, -1, -1]",4,1,1315623
