frame_array,tid_array,traj_p,traj_pt,traj_lambda,traj_phi,num_hits_x,tid,num_hits_y,hit_IDs,correct_track
2700,2372662,[25.06780882],[24.98056753],[-0.04133021],[0.11285522],4,,,,
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,6.0,"[2326157, 73550658, 69436262, 139424958, 139473024, 204457097]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,6.0,"[4347683, 73550658, 69436262, 139473024, 139473024, 258941080]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,6.0,"[181420142, 204457097, 69436262, 181389683, 6514159, 73550658]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,6.0,"[181420142, 204406143, 69433298, 181314399, 2326157, 69433298]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,4.0,"[181314399, 258941080, 69376381, 181314399]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,4.0,"[137220406, 204406143, 69436262, 181420142]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,4.0,"[137220406, 204457097, 69433298, 181420142]",1.0
2701,2395218,[6.54726582],[6.52172267],[0.05378799],[0.24086926],19,2395218.0,4.0,"[69376381, 181420142, 181314399, 204457097]",1.0
2701,2454518,[11.6680736],[11.42409304],[0.11827148],[0.36948261],7,,,,
2701,2454519,[25.51874091],[21.08082956],[0.33623993],[-1.04644394],6,,,,
2702,2418186,[28.41101547],[28.0193075],[-0.08715779],[0.76054316],8,,,,
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[82195467, 166913109, 139791806, 257148048]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[82195467, 181687025, 139791806, 208518289]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[82195467, 179589376, 141432996, 208518289]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[141817816, 206800689, 82195467, 141432996]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[141817816, 202694210, 75619877, 166913109]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[141817816, 259334056, 75619877, 141432996]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[141817816, 257148048, 82195467, 139791806]",1.0
2702,2455459,[22.18882355],[21.83766506],[0.10347369],[1.37454392],18,2455459.0,4.0,"[141817816, 208518289, 82195467, 141817816]",1.0
2703,2452947,[19.80509246],[18.72502474],[-0.17878955],[0.62381956],9,,,,
2703,2456415,[23.0965806],[14.79300803],[-0.47985186],[-1.45683668],6,,,,
2703,2416050,[23.1345672],[17.94504888],[-0.37320346],[-1.54691421],6,,,,
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[144848, 67258065, 67256848, 137323726, 135282954, 248501289]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[69339300, 137323726, 137380341, 246380814, 4449367, 73657245]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[73610226, 137323726, 172939207, 246308157, 14922535, 69344195]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[86224431, 173011607, 135282954, 204247774, 4403638, 73657245]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[86224431, 175035036, 137380341, 204247774, 14856789, 67258065]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[137359742, 202300724, 67258065, 175035036, 144848, 67256848]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[86159711, 172939207, 137380341, 202300724, 4500065, 73651861]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[67313592, 173011607, 175133899, 246308157, 205986, 69344195]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[71630638, 137380341, 137323726, 202358864, 14797014, 67300063]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[67313592, 175133899, 175133899, 246380814, 14797014, 67256848]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[73610226, 137380341, 137380341, 202358864, 14797014, 86159711]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[67313592, 175035036, 135282954, 202358864, 205986, 67300063]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,6.0,"[73610226, 135282954, 137323726, 204440509, 4500065, 71630638]",1.0
2704,2435586,[10.36809348],[10.35749621],[0.02989603],[-0.2522742],41,2435586.0,4.0,"[73610226, 137160091, 135282954, 204440509]",1.0
2704,2417326,[25.65211289],[20.71546397],[-0.34430533],[-1.5093632],6,,,,
2704,2446255,[9.69207902],[8.90071019],[-0.2204076],[-1.00347097],7,,,,
2705,2423440,[20.83951197],[17.40400958],[0.32724734],[1.26374395],6,,,,
2705,2432094,[28.21353494],[28.05352027],[0.06384421],[-0.92134673],14,,,,
2705,2393081,[24.45063073],[24.19029696],[0.08571071],[-0.99150532],22,2393081.0,4.0,"[81957751, 177486426, 164892133, 238380171]",1.0
2705,2393081,[24.45063073],[24.19029696],[0.08571071],[-0.99150532],22,2393081.0,4.0,"[164921446, 236163617, 81957751, 177502308]",1.0
2706,2442084,[10.64203676],[8.62573085],[0.35127424],[0.66111476],4,2442084.0,4.0,"[4529316, 71750683, 139752643, 208977577]",1.0
2707,2459677,[24.54205025],[8.9331102],[0.66813955],[-1.1764027],7,,,,
2707,2460140,[12.990713],[5.5929429],[-0.61832212],[-1.21233742],8,,,,
2708,2401716,[23.05562991],[22.14655087],[-0.1510951],[-1.71058148],6,,,,
2708,2387375,[19.88445924],[12.40203761],[-0.49184832],[-1.55924548],7,,,,
2708,2440325,[27.2841975],[19.6810354],[-0.4186236],[-0.32524691],4,,,,
2709,2357800,[27.88383732],[24.96586461],[-0.25062936],[1.52706561],7,,,,
2709,2437431,[19.73493146],[16.9742611],[-0.29145301],[-1.39422448],7,,,,
2709,2413416,[22.64064227],[18.89326254],[-0.31818077],[-1.18522948],6,,,,
2709,2409793,[21.71324744],[17.31596618],[0.36338257],[1.6809033],24,2409793.0,6.0,"[79902801, 166966395, 153931062, 223022912, 12805329, 84050967]",1.0
2709,2409793,[21.71324744],[17.31596618],[0.36338257],[1.6809033],24,2409793.0,4.0,"[84050967, 166282202, 154458926, 238227996]",1.0
2709,2409793,[21.71324744],[17.31596618],[0.36338257],[1.6809033],24,2409793.0,4.0,"[166966395, 223367215, 84050967, 153839068]",1.0
2709,2461578,[24.76055525],[11.22224571],[0.61398137],[1.59186504],5,,,,
2710,2456647,[16.92765597],[9.59175116],[-0.53119751],[0.85263462],6,,,,
2710,2462422,[20.28616104],[18.47075298],[0.24082865],[-0.8756631],6,,,,
2712,2434399,[21.17513522],[11.81112349],[-0.53710416],[0.33978954],5,,,,
2712,2435632,[22.3056646],[19.7480945],[-0.26281161],[0.21854077],4,,,,
2712,2463766,[28.5275809],[26.36788272],[0.22163136],[-1.04624196],8,,,,
2712,2458337,[27.2775631],[17.33097556],[-0.48352967],[-0.48559862],4,,,,
2712,2454841,[15.3248674],[13.29930235],[0.29271179],[-0.07648128],26,,,,
2713,2447318,[20.72167245],[16.67028601],[0.35691059],[0.4986486],6,,,,
2713,2452075,[26.80759254],[20.65467846],[-0.37773787],[1.45474517],6,,,,
2713,2456636,[20.35737138],[15.19157747],[-0.39833548],[-1.27247025],7,,,,
2713,2435520,[18.19119998],[9.45480054],[-0.56211375],[-1.13440272],5,,,,
2713,2455584,[27.38434296],[24.2372186],[0.27284784],[-0.96843185],6,,,,
2713,2463852,[26.49738765],[22.88071119],[-0.28773774],[1.26512608],4,,,,
2713,2464717,[13.79030272],[12.50934909],[0.24535109],[-1.15172459],5,,,,
2713,2464740,[2.93965509],[2.93954328],[0.00969514],[-0.96600843],4,,,,
2714,2411660,[28.7728359],[22.31154075],[-0.37340889],[-0.03481393],4,,,,
2714,2366365,[15.62762342],[10.74504694],[-0.44499993],[-1.33744736],6,,,,
2714,2463920,[24.48667527],[10.48546084],[0.62941206],[-1.00118211],4,,,,
2714,2421435,[27.86507588],[16.69045558],[-0.50913018],[-0.12880715],4,,,,
2714,2465104,[17.29428918],[12.55789797],[-0.41479993],[0.86590761],4,,,,
2715,2248225,[19.28098017],[18.25471446],[-0.17655417],[1.27272669],4,,,,
2716,2464259,[16.00323396],[10.73600806],[0.46732471],[-1.27078144],6,,,,
2716,2467205,[4.35343241],[3.5412346],[-0.33891227],[0.32463172],4,,,,
2717,2441391,[12.89053317],[12.62024717],[0.11842612],[1.61582594],9,,,,
2718,2468299,[27.03259453],[26.94528859],[-0.03963505],[0.95524255],11,2468299.0,6.0,"[150058359, 219236392, 75764505, 150058359, 4470547, 75764505]",1.0
2718,2468299,[27.03259453],[26.94528859],[-0.03963505],[0.95524255],11,2468299.0,4.0,"[150058359, 259422084, 4473961, 75764505]",1.0
2719,2433506,[18.92359426],[17.33861099],[0.23303461],[-1.10957583],5,,,,
2719,2466981,[16.09464452],[15.70566595],[0.12681344],[-0.78147907],10,,,,
2719,2461646,[10.49346467],[9.65497815],[-0.21794897],[-1.49107979],7,,,,
2720,2469990,[25.40359872],[25.22429313],[-0.06094155],[-1.59923657],7,2469990.0,6.0,"[77733588, 174801013, 145697358, 214866828, 8525264, 77733588]",1.0
2720,2469990,[25.40359872],[25.22429313],[-0.06094155],[-1.59923657],7,2469990.0,4.0,"[145697358, 248173317, 77733588, 145697358]",1.0
2721,2436369,[12.17905387],[10.3019845],[0.31630716],[-1.01255673],6,2436369.0,6.0,"[13026754, 82218552, 82218552, 162824722, 162824722, 236230953]",1.0
2722,2471803,[6.40106556],[6.31418378],[0.09619306],[-0.15968167],4,,,,
2722,2471801,[24.41830784],[19.03172813],[0.37965163],[-0.80133733],4,,,,
2722,2457286,[20.39918735],[18.51597398],[-0.23485897],[-0.14727684],4,,,,
2723,2349147,[28.21629781],[7.09339855],[-0.72395941],[-0.11516166],6,,,,
2724,2473348,[15.67046611],[15.6644004],[-0.0105389],[1.58663697],26,2473348.0,6.0,"[75713204, 172855077, 141666891, 208740108, 6505611, 75713204]",1.0
2724,2473348,[15.67046611],[15.6644004],[-0.0105389],[1.58663697],26,2473348.0,6.0,"[75713204, 173055317, 141666891, 208557411, 14842655, 75713204]",1.0
2724,2473348,[15.67046611],[15.6644004],[-0.0105389],[1.58663697],26,2473348.0,4.0,"[172957021, 248423642, 86183964, 172957021]",1.0
2724,2473348,[15.67046611],[15.6644004],[-0.0105389],[1.58663697],26,2473348.0,4.0,"[173055317, 248522707, 75665090, 141352843]",1.0
2724,2473348,[15.67046611],[15.6644004],[-0.0105389],[1.58663697],26,2473348.0,4.0,"[173055317, 248423642, 86145049, 172855077]",1.0
2724,2466971,[16.51820033],[11.45860129],[-0.4403053],[1.28364712],7,,,,
2724,2473349,[26.67409919],[23.38469196],[-0.27293868],[-0.29669675],7,,,,
2725,2473594,[22.76710685],[22.7335484],[-0.02519432],[-0.90431771],24,2473594.0,6.0,"[81873268, 181311087, 160550033, 256867204, 10569219, 71533710]",1.0
2725,2473594,[22.76710685],[22.7335484],[-0.02519432],[-0.90431771],24,2473594.0,6.0,"[82020792, 181159556, 181311087, 256777700, 2327559, 71372241]",1.0
2725,2473594,[22.76710685],[22.7335484],[-0.02519432],[-0.90431771],24,2473594.0,6.0,"[82020792, 181311087, 181311087, 254530579, 2327559, 82020792]",1.0
2725,2473594,[22.76710685],[22.7335484],[-0.02519432],[-0.90431771],24,2473594.0,6.0,"[82154957, 181311087, 181311087, 233672117, 4424948, 71372241]",1.0
2725,2467915,[18.78130142],[11.17013954],[-0.51206933],[0.98379736],7,,,,
2726,2442112,[22.49143114],[9.36182952],[-0.62700112],[0.78378218],6,,,,
2726,2451890,[26.30941038],[19.62976711],[0.40816176],[1.68691119],7,,,,
2727,2475672,[29.1992422],[26.369536],[0.25056485],[0.32084215],6,,,,
2727,2462613,[19.41104467],[19.20595034],[0.08540235],[-0.7736602],4,,,,
2728,2476721,[14.22169128],[12.90386116],[-0.23532671],[0.26117907],4,,,,
2728,2423390,[23.64335218],[17.55845006],[0.41104602],[0.74622881],6,,,,
2728,2463195,[24.45808736],[24.41287064],[-0.02880001],[-1.40380496],9,,,,
2728,2476722,[18.43222557],[14.3026936],[0.38269576],[-0.16582958],6,,,,
2729,2475955,[22.28552202],[21.98175308],[0.09636276],[0.2888811],10,,,,
2729,2478026,[15.15992577],[15.13173196],[-0.02890225],[-0.61375939],20,,,,
2729,2466998,[14.00769642],[12.99396877],[-0.20703206],[1.60391868],10,,,,
2729,2478028,[26.14340808],[24.56704045],[-0.18833724],[1.42833309],6,,,,
2729,2459858,[25.55967771],[14.92095726],[-0.51957196],[1.64819752],5,,,,
2729,2446241,[13.71591995],[13.68406702],[0.04259815],[-1.64016113],10,,,,
2729,2468517,[22.6965936],[16.72853872],[-0.4059175],[-1.13106448],7,,,,
2729,2449139,[28.62857378],[25.67902739],[-0.24860864],[1.2533502],79,,,,
2730,2479110,[27.07900212],[24.25262362],[0.26001903],[0.351291],7,2479110.0,6.0,"[430902, 69627361, 69627361, 179570856, 179570856, 255056598]",1.0
2730,2447302,[22.57343003],[22.47340135],[0.05699341],[-0.63448843],4,,,,
2731,2480031,[28.60617267],[28.24789261],[0.09256118],[0.90045541],9,2480031.0,6.0,"[71550596, 183507144, 160969111, 232231758, 4444655, 71550596]",1.0
2732,2475213,[8.97266581],[7.81112153],[-0.27997042],[0.52946141],6,,,,
2732,2480234,[20.56801785],[16.29709338],[0.36806793],[-0.3924038],6,,,,
2733,2460556,[20.14188968],[17.13825567],[-0.30132713],[0.94651689],7,,,,
2733,2269089,[17.89092482],[15.20831575],[0.31192094],[-0.43571395],6,,,,
2733,2481009,[18.7172303],[13.48871145],[0.4289102],[-0.68313627],7,,,,
2734,2470175,[16.21939044],[15.25158833],[-0.18733009],[-0.73573742],6,2470175.0,6.0,"[12938605, 84249274, 84249274, 183139797, 164707713, 238060480]",1.0
2734,2470175,[16.21939044],[15.25158833],[-0.18733009],[-0.73573742],6,2470175.0,4.0,"[164707713, 256521295, 84249274, 164707713]",1.0
2735,2483523,[17.47689816],[9.39555034],[-0.55047391],[-0.46595575],6,2483523.0,4.0,"[12662857, 84000180, 157923377, 226981418]",1.0
2736,2429378,[23.17688418],[22.25771469],[0.16127792],[1.22735468],7,,,,
2736,2471308,[24.95129013],[22.0147053],[-0.26639675],[-1.69494057],6,2471308.0,4.0,"[149963658, 510757766, 77863548, 149963658]",1.0
2736,2484312,[16.81883009],[10.07587817],[0.51881397],[-0.41798911],6,,,,
2737,2435483,[27.82062048],[22.98296854],[-0.32648946],[0.08820555],5,,,,
2737,2463265,[17.92707112],[16.02559469],[-0.25240116],[-1.23669314],7,2463265.0,6.0,"[10832573, 80048229, 80048229, 156303913, 156303913, 229650420]",1.0
2737,2401739,[22.49092218],[12.62799099],[0.54436437],[-0.99146361],5,,,,
2737,2485596,[25.96823682],[15.64784023],[0.51636695],[0.338751],4,,,,
2737,2467877,[20.91822285],[20.35927388],[-0.12338714],[0.49055634],4,,,,
2738,2465251,[22.73277023],[22.22724417],[0.12181758],[0.28450546],11,,,,
2738,2486403,[24.26752004],[21.42477752],[0.27547646],[0.82147242],7,,,,
2738,2472852,[19.47898182],[11.63588029],[-0.5102689],[1.63473796],6,,,,
2738,2486402,[26.70272794],[20.88510668],[-0.36750249],[-1.05777052],6,,,,
2739,2414261,[14.13781982],[9.95427643],[0.44199996],[-1.20770422],9,2414261.0,6.0,"[10898475, 82183093, 82183093, 160810972, 160810972, 232139889]",1.0
2740,2455673,[27.09877371],[23.33170108],[-0.29049214],[-0.3048595],6,,,,
2740,2488224,[21.99405654],[20.81495369],[-0.17720916],[1.29672835],5,,,,
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,6.0,"[12916682, 82121046, 69550668, 160398875, 160398875, 233768903]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,6.0,"[12916682, 69550668, 81927965, 181542380, 160398875, 254907494]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,6.0,"[82121046, 160603764, 160398875, 255164328, 2440359, 82121046]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,6.0,"[82121046, 181542380, 160603764, 231877689, 2440359, 69550668]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,6.0,"[82121046, 179703347, 160603764, 254907494, 2440359, 81927965]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,6.0,"[160603764, 255164328, 69550668, 160603764, 12723602, 81927965]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,4.0,"[160603764, 249101773, 69550668, 162997916]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,4.0,"[162997916, 234278424, 69550668, 181542380]",1.0
2741,2472831,[23.51871656],[23.45780055],[0.04471222],[-0.93656523],17,2472831.0,4.0,"[162997916, 249101773, 82121046, 162997916]",1.0
2742,2470214,[14.02377639],[13.04902682],[-0.20274833],[-0.06128643],6,,,,
2742,2490112,[23.7026712],[22.40069651],[0.1891827],[1.11103165],6,,,,
2742,2405785,[15.89903167],[15.13851727],[-0.16704424],[1.54788999],4,,,,
2742,2483652,[17.06134303],[15.69043596],[0.22828584],[-0.67443458],6,,,,
2743,2492130,[14.72250189],[9.22249145],[-0.48994466],[-0.90687995],4,,,,
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4538773, 73834983, 73745125, 137468176, 137468176, 206744367]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4540261, 73834983, 73746111, 137468176, 137554464, 206728065]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4604304, 73834983, 73810402, 139669965, 137554464, 206681905]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4604304, 73745125, 73810402, 137554464, 137554464, 206641510]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4604304, 73746111, 73810402, 139608552, 139606476, 206685536]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4629387, 73834983, 73810402, 137468176, 139606476, 206641510]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[4629387, 73745125, 73834983, 137554464, 139606476, 206744367]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[10834277, 82175297, 82138081, 158488902, 139669965, 206744367]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[10834277, 82054936, 82138081, 158439997, 139669965, 206685536]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[10834277, 82200959, 82138081, 160529657, 139669965, 206681905]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[10897411, 82200959, 82138081, 158432269, 139669965, 206641510]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156377415, 227646895, 73745125, 139606476, 12969395, 82138081]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156377415, 227692428, 73745125, 139608552, 12994802, 82138081]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156377415, 229761167, 82138081, 156377415, 12849803, 82054936]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156377415, 229710210, 82131026, 158488902, 12925639, 82175297]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156377415, 227717406, 82131026, 160529657, 4581566, 71690272]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156377415, 229702739, 82131026, 158432269, 4581566, 73746111]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156422441, 227692428, 82131026, 158439997, 12925639, 82054936]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156422441, 229761167, 73746111, 139608552, 10923079, 82175297]",1.0
2744,2492189,[19.77124413],[19.76631549],[0.01722387],[-0.65136984],111,2492189.0,6.0,"[156422441, 229710210, 82138081, 158544302, 4538773, 71690272]",1.0
